Driver,Time,GapToLeader
10,0 days 01:26:02.062000,34.598
10,0 days 01:26:07.707000,34.788
10,0 days 01:26:11.440000,34.799
10,0 days 01:26:16.670000,34.698
10,0 days 01:26:21.347000,34.742
10,0 days 01:26:29.793000,34.7
10,0 days 01:26:34.341000,34.799
10,0 days 01:26:37.681000,34.838
10,0 days 01:26:41.962000,34.86
10,0 days 01:26:49.057000,34.953
10,0 days 01:26:55.899000,35.009
10,0 days 01:27:01.819000,29.483
10,0 days 01:27:07.487000,29.392
10,0 days 01:27:11.217000,29.43
10,0 days 01:27:17.695000,29.541
10,0 days 01:27:21.122000,29.543
10,0 days 01:27:23.654000,35.025
10,0 days 01:27:29.194000,29.629
10,0 days 01:27:29.205000,29.629
10,0 days 01:27:31.524000,29.644
10,0 days 01:27:38.606000,29.705
10,0 days 01:27:42.038000,29.727
10,0 days 01:27:45.857000,29.701
10,0 days 01:27:51.388000,29.658
10,0 days 01:27:55.112000,29.696
10,0 days 01:28:00.340000,29.774
10,0 days 01:28:05.092000,29.916
10,0 days 01:28:13.619000,30.17
10,0 days 01:28:18.142000,30.268
10,0 days 01:28:21.435000,30.321
10,0 days 01:28:25.687000,30.388
10,0 days 01:28:32.867000,30.448
10,0 days 01:28:39.607000,30.658
10,0 days 01:28:45.663000,30.82
10,0 days 01:28:51.332000,30.85
10,0 days 01:28:55.081000,30.863
10,0 days 01:29:01.556000,31.099
10,0 days 01:29:04.999000,31.079
10,0 days 01:29:07.631000,31.145
10,0 days 01:29:13.148000,31.188
10,0 days 01:29:15.455000,31.186
10,0 days 01:29:22.574000,31.418
10,0 days 01:29:25.978000,31.441
10,0 days 01:29:29.819000,31.503
10,0 days 01:29:35.263000,31.521
10,0 days 01:29:38.970000,31.529
10,0 days 01:29:44.279000,31.667
10,0 days 01:29:48.973000,31.798
10,0 days 01:29:57.462000,32.022
10,0 days 01:30:01.967000,32.101
10,0 days 01:30:05.248000,32.145
10,0 days 01:30:09.555000,32.221
10,0 days 01:30:16.763000,32.41
10,0 days 01:30:23.652000,32.709
10,0 days 01:30:29.657000,32.862
10,0 days 01:30:35.385000,32.879
10,0 days 01:30:38.989000,32.905
10,0 days 01:30:45.480000,33.008
10,0 days 01:30:48.995000,33.069
10,0 days 01:30:51.533000,33.118
10,0 days 01:30:56.990000,33.156
10,0 days 01:30:59.327000,33.112
10,0 days 01:31:06.504000,33.45
